timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gyro_temp,eular_x,eular_y,eular_z,quat_q0,quat_q1,quat_q2,quat_q3,pressure
1646585544,-0.0542,0.0872,0.9817,-4.0894,-0.0610,1.4648,-0.0211,0.0656,-0.4201,19.250,3.59,-2.17,-45.03,0.9218255,0.0216894,-0.0295076,-0.3814810,102363.77
1646585544,-0.0366,0.0923,0.9897,0.7324,0.2441,0.6104,-0.0229,0.0683,-0.4192,19.250,3.60,-2.39,-45.43,0.9205350,0.0209611,-0.0313792,-0.3845779,102364.75
1646585545,-0.0352,0.1018,0.9897,0.0610,-0.0610,0.4883,-0.0266,0.0665,-0.4201,19.250,3.81,-2.57,-45.81,0.9191920,0.0219022,-0.0336499,-0.3875358,102360.02
1646585545,-0.0388,0.0960,0.9853,-0.0610,0.0610,0.2441,-0.0248,0.0647,-0.4201,19.250,3.82,-2.49,-46.26,0.9176843,0.0221918,-0.0331178,-0.3911501,102360.68
1646585545,-0.0396,0.1011,0.9912,0.2441,-0.1831,0.3052,-0.0275,0.0612,-0.4238,19.250,4.02,-2.45,-46.68,0.9161815,0.0237507,-0.0335577,-0.3945217,102362.78
1646585545,-0.0381,0.0960,0.9839,0.3662,0.0000,0.1221,-0.0229,0.0683,-0.4220,19.250,3.96,-2.47,-47.13,0.9146473,0.0231076,-0.0336050,-0.3981115,102364.26
1646585545,-0.0381,0.0974,0.9861,0.1831,-0.1831,0.1831,-0.0248,0.0656,-0.4220,19.250,3.99,-2.47,-47.58,0.9130734,0.0231848,-0.0338068,-0.4016951,102364.10
1646585545,-0.0403,0.1026,0.9919,0.9155,0.0000,0.0610,-0.0248,0.0656,-0.4201,19.250,4.16,-2.41,-48.02,0.9114828,0.0246430,-0.0340281,-0.4051823,102361.88
1646585545,-0.0374,0.0879,0.9758,0.1831,-0.1221,-0.0610,-0.0211,0.0665,-0.4210,19.250,3.92,-2.37,-48.43,0.9100803,0.0227205,-0.0328913,-0.4084880,102363.38
1646585545,-0.0403,0.1070,0.9949,1.7700,-0.4883,-0.1221,-0.0239,0.0665,-0.4220,19.250,4.26,-2.35,-48.84,0.9085385,0.0254300,-0.0340491,-0.4116735,102362.36
1646585545,-0.0366,0.0967,0.9978,0.3662,0.1831,0.2441,-0.0248,0.0656,-0.4201,19.250,4.17,-2.44,-49.27,0.9070407,0.0242084,-0.0345313,-0.4150092,102362.74
1646585545,-0.0352,0.0952,0.9678,0.3052,-0.1221,-0.1221,-0.0257,0.0683,-0.4220,19.250,4.15,-2.53,-49.71,0.9054154,0.0235777,-0.0352740,-0.4185321,102361.20
1646585545,-0.0337,0.1201,1.0037,0.9155,0.1221,0.1221,-0.0257,0.0647,-0.4210,19.250,4.57,-2.54,-50.04,0.9040979,0.0268190,-0.0370301,-0.4209634,102359.55
1646585545,-0.0381,0.0886,0.9875,-0.5493,0.2441,0.1831,-0.0257,0.0665,-0.4201,19.250,4.22,-2.51,-50.40,0.9028682,0.0240168,-0.0355120,-0.4238833,102359.61
1646585545,-0.0396,0.1040,0.9751,0.4883,-0.1831,0.0610,-0.0239,0.0656,-0.4210,19.375,4.41,-2.35,-50.80,0.9013510,0.0260369,-0.0350556,-0.4270711,102364.39
1646585545,-0.0425,0.1033,0.9780,0.5493,-0.4272,0.0000,-0.0257,0.0683,-0.4229,19.375,4.51,-2.32,-51.24,0.8996814,0.0267329,-0.0352744,-0.4305431,102359.42
1646585545,-0.0462,0.0938,0.9714,0.7935,0.2441,0.0000,-0.0257,0.0647,-0.4210,19.375,4.39,-2.13,-51.65,0.8981517,0.0264463,-0.0334880,-0.4338497,102359.55
1646585545,-0.0330,0.0989,0.9949,-0.5493,0.0000,-0.1221,-0.0248,0.0638,-0.4210,19.375,4.35,-2.33,-52.07,0.8965815,0.0251923,-0.0349729,-0.4370628,102359.61
1646585545,-0.0432,0.0989,0.9758,0.8545,-0.3662,0.1221,-0.0248,0.0656,-0.4201,19.375,4.43,-2.18,-52.49,0.8949724,0.0263267,-0.0342070,-0.4403482,102360.95
1646585545,-0.0344,0.0945,0.9810,1.7700,-0.7324,0.1831,-0.0229,0.0638,-0.4210,19.375,4.42,-2.27,-52.91,0.8933496,0.0257681,-0.0349827,-0.4436139,102363.39
1646585546,-0.0403,0.1033,0.9897,2.5024,-1.4038,-0.0610,-0.0220,0.0647,-0.4192,19.375,4.65,-2.18,-53.33,0.8916632,0.0277968,-0.0352633,-0.4468460,102363.30
1646585546,-0.0374,0.1136,0.9795,2.7466,-1.2817,0.0610,-0.0257,0.0656,-0.4210,19.375,5.04,-2.31,-53.72,0.8900336,0.0301623,-0.0378859,-0.4497093,102361.48
1646585546,-0.0308,0.0989,0.9883,1.0986,-0.9766,-0.0610,-0.0248,0.0656,-0.4201,19.375,4.88,-2.50,-54.11,0.8885301,0.0280014,-0.0388469,-0.4527121,102359.74
1646585546,-0.0352,0.1194,0.9758,2.3804,-1.2817,0.0000,-0.0239,0.0638,-0.4201,19.375,5.30,-2.44,-54.47,0.8869916,0.0313784,-0.0401267,-0.4553877,102361.48
1646585546,-0.0286,0.1084,0.9941,0.7935,-0.6104,0.0000,-0.0275,0.0647,-0.4201,19.375,5.23,-2.65,-54.87,0.8854190,0.0298615,-0.0415770,-0.4584302,102359.33
1646585546,-0.0322,0.1040,0.9802,3.0518,-1.4038,0.1831,-0.0294,0.0638,-0.4192,19.375,5.24,-2.72,-55.29,0.8837609,0.0295402,-0.0422644,-0.4615879,102359.56
1646585546,-0.0322,0.1187,0.9656,1.7090,-1.5259,-0.1831,-0.0266,0.0612,-0.4173,19.375,5.55,-2.64,-55.68,0.8820891,0.0321381,-0.0429991,-0.4645228,102357.06
1646585546,-0.0330,0.1106,0.9883,3.9673,-1.8311,0.1831,-0.0284,0.0612,-0.4210,19.375,5.63,-2.66,-56.09,0.8803868,0.0324871,-0.0436035,-0.4676748,102358.00
1646585546,-0.0205,0.1216,0.9736,2.5635,-2.0142,-0.0610,-0.0275,0.0647,-0.4192,19.375,5.87,-2.94,-56.49,0.8786904,0.0330306,-0.0469091,-0.4705046,102359.77
1646585546,-0.0168,0.1128,1.0154,6.0425,-0.4883,0.7324,-0.0275,0.0612,-0.4173,19.375,5.93,-3.08,-56.83,0.8772871,0.0327972,-0.0482827,-0.4729687,102358.05
1646585546,-0.0190,0.1399,1.0125,-2.3804,2.3193,-0.1831,-0.0284,0.0612,-0.4201,19.375,6.10,-2.96,-57.18,0.8757600,0.0343847,-0.0481456,-0.4757085,102358.50
1646585546,-0.0212,0.1121,1.0147,-1.9531,4.0894,0.3662,-0.0275,0.0621,-0.4210,19.375,5.69,-2.76,-57.49,0.8745667,0.0319742,-0.0450240,-0.4783361,102359.55
1646585546,-0.0183,0.1685,0.9934,-13.0005,8.0566,-0.5493,-0.0248,0.0621,-0.4220,19.375,5.54,-2.38,-57.68,0.8738002,0.0323736,-0.0415736,-0.4799341,102357.95
1646585546,-0.0718,0.0696,0.8879,-13.8550,0.9155,0.2441,-0.0239,0.0647,-0.4192,19.375,4.53,-1.90,-57.81,0.8734839,0.0266209,-0.0336924,-0.4814605,102359.75
1646585546,-0.0212,0.0674,1.0176,-1.7090,-1.2817,0.3662,-0.0248,0.0665,-0.4229,19.375,4.04,-2.23,-58.01,0.8727281,0.0214196,-0.0341166,-0.4830560,102356.27
1646585546,-0.0403,0.1084,0.9685,6.4087,0.6714,-0.1831,-0.0248,0.0638,-0.4229,19.375,4.76,-1.97,-58.27,0.8715141,0.0279396,-0.0352617,-0.4848733,102357.55
1646585546,-0.0374,0.1179,0.9919,-1.6479,-0.1831,0.0610,-0.0248,0.0656,-0.4210,19.375,5.02,-1.99,-58.59,0.8700984,0.0297585,-0.0366011,-0.4872694,102359.51
1646585546,-0.0418,0.0908,0.9780,-0.4883,0.1831,-0.0610,-0.0239,0.0692,-0.4201,19.250,4.75,-1.91,-58.96,0.8685822,0.0279069,-0.0348881,-0.4902132,102361.37
1646585546,-0.0388,0.1062,0.9912,1.4648,-0.1831,0.0000,-0.0248,0.0656,-0.4210,19.250,5.00,-1.90,-59.35,0.8668637,0.0297489,-0.0360510,-0.4930892,102362.77
1646585547,-0.0396,0.0996,0.9824,-0.4883,0.0000,0.1831,-0.0229,0.0647,-0.4201,19.250,4.93,-1.81,-59.75,0.8651751,0.0294592,-0.0351626,-0.4961339,102360.38
1646585547,-0.0366,0.1018,0.9861,0.3662,-0.2441,-0.1221,-0.0266,0.0674,-0.4182,19.250,4.98,-1.97,-60.15,0.8634254,0.0290708,-0.0366704,-0.4990856,102362.23
1646585547,-0.0359,0.1033,0.9985,0.3662,-0.0610,0.0610,-0.0266,0.0665,-0.4210,19.250,5.03,-2.03,-60.55,0.8616728,0.0290375,-0.0374311,-0.5020615,102360.11
1646585547,-0.0388,0.1092,0.9905,-0.0610,-0.0610,-0.0610,-0.0266,0.0647,-0.4201,19.250,5.20,-1.95,-60.93,0.8599275,0.0304992,-0.0376962,-0.5049293,102359.05
1646585547,-0.0374,0.0938,0.9861,-0.4272,-0.1221,0.1831,-0.0248,0.0647,-0.4210,19.250,4.95,-1.90,-61.30,0.8583822,0.0287466,-0.0362953,-0.5077335,102358.52
1646585547,-0.0381,0.1070,0.9883,0.5493,0.1221,0.0000,-0.0239,0.0647,-0.4201,19.250,5.15,-1.79,-61.67,0.8566818,0.0306392,-0.0364932,-0.5104951,102360.88
1646585547,-0.0388,0.0930,0.9832,1.2207,-0.1831,0.2441,-0.0239,0.0665,-0.4229,19.250,5.01,-1.75,-62.03,0.8550951,0.0295868,-0.0356608,-0.5132555,102357.30
1646585547,-0.0374,0.1143,0.9824,1.6479,0.0610,0.1221,-0.0266,0.0683,-0.4201,19.250,5.37,-1.82,-62.36,0.8535089,0.0319241,-0.0378755,-0.5155865,102357.65
1646585547,-0.0352,0.0952,0.9868,-1.2207,0.3662,0.0610,-0.0284,0.0656,-0.4210,19.250,5.10,-1.92,-62.72,0.8519598,0.0293453,-0.0375256,-0.5183183,102359.12
1646585547,-0.0366,0.1011,1.0007,2.8687,-0.5493,0.2441,-0.0248,0.0656,-0.4220,19.250,5.22,-1.86,-63.10,0.8502254,0.0304234,-0.0376853,-0.5211200,102355.54
1646585547,-0.0396,0.1201,0.9773,-1.3428,-0.0610,-0.1831,-0.0275,0.0656,-0.4192,19.250,5.50,-1.81,-63.42,0.8486565,0.0325261,-0.0386935,-0.5234255,102357.20
1646585547,-0.0388,0.1033,0.9993,-1.6479,-0.6104,0.0610,-0.0239,0.0665,-0.4201,19.250,5.30,-1.76,-63.80,0.8469861,0.0311558,-0.0374994,-0.5263312,102358.90
1646585547,-0.0388,0.1011,0.9890,0.5493,0.3052,0.0000,-0.0239,0.0638,-0.4182,19.250,5.27,-1.62,-64.18,0.8452361,0.0315011,-0.0364941,-0.5291930,102356.27
1646585547,-0.0330,0.1150,0.9817,-1.3428,0.5493,-0.1221,-0.0257,0.0656,-0.4201,19.250,5.47,-1.71,-64.51,0.8436337,0.0324271,-0.0381606,-0.5315485,102357.55
1646585547,-0.0432,0.0777,1.0007,-0.5493,-0.1221,0.3662,-0.0257,0.0683,-0.4201,19.250,5.00,-1.65,-64.75,0.8426241,0.0292029,-0.0355859,-0.5334141,102357.77
1646585547,-0.0344,0.1143,0.9766,3.3569,0.0610,0.0000,-0.0257,0.0656,-0.4238,19.250,5.52,-1.67,-65.05,0.8411272,0.0328069,-0.0382256,-0.5354542,102359.19
1646585547,-0.0366,0.0996,0.9927,-1.0986,-0.2441,0.1221,-0.0257,0.0647,-0.4192,19.250,5.31,-1.70,-65.42,0.8394766,0.0310667,-0.0375407,-0.5382313,102359.06
1646585547,-0.0374,0.1018,0.9729,-0.1831,-0.3052,0.1221,-0.0248,0.0656,-0.4192,19.250,5.34,-1.62,-65.79,0.8377235,0.0314672,-0.0372387,-0.5409703,102359.84
1646585548,-0.0352,0.1106,0.9978,3.8452,-0.4272,0.0000,-0.0266,0.0638,-0.4210,19.250,5.71,-1.69,-66.15,0.8359150,0.0337497,-0.0395410,-0.5434542,102358.04
1646585548,-0.0396,0.1033,0.9956,0.0610,-0.3052,0.0000,-0.0248,0.0656,-0.4182,19.250,5.58,-1.59,-66.51,0.8342017,0.0331193,-0.0383514,-0.5461978,102357.19
1646585548,-0.0352,0.1216,0.9978,1.0986,0.1831,-0.1221,-0.0239,0.0647,-0.4220,19.250,5.92,-1.56,-66.83,0.8325512,0.0356724,-0.0398965,-0.5484260,102360.63
1646585548,-0.0498,0.0681,0.9480,1.7090,-1.0986,0.1221,-0.0257,0.0647,-0.4201,19.250,5.53,-1.45,-67.02,0.8317042,0.0333170,-0.0371993,-0.5499020,102364.12
1646585548,-0.0190,0.1289,1.0103,1.0376,0.5493,0.0000,-0.0239,0.0621,-0.4220,19.250,5.92,-1.68,-67.25,0.8305260,0.0349530,-0.0408507,-0.5513986,102362.37
1646585548,-0.0322,0.1458,0.9978,-2.9907,0.7324,-0.4883,-0.0248,0.0630,-0.4201,19.250,6.22,-1.64,-67.50,0.8292537,0.0372039,-0.0420818,-0.5530667,102360.18
1646585548,-0.0469,0.0864,0.9736,-6.6528,0.3662,0.0610,-0.0248,0.0647,-0.4192,19.250,5.47,-1.43,-67.72,0.8283393,0.0327387,-0.0369539,-0.5550404,102360.39
1646585548,-0.0337,0.0762,0.9941,-0.7935,0.3662,0.1221,-0.0248,0.0674,-0.4192,19.250,5.00,-1.48,-67.96,0.8273231,0.0289920,-0.0351122,-0.5569008,102361.80
1646585548,-0.0403,0.1004,0.9832,3.4790,0.1221,0.0610,-0.0229,0.0638,-0.4173,19.250,5.33,-1.26,-68.28,0.8256940,0.0323326,-0.0352578,-0.5592152,102362.94
1646585548,-0.0374,0.1048,0.9861,-0.8545,0.0610,0.0610,-0.0248,0.0647,-0.4192,19.250,5.42,-1.31,-68.63,0.8239642,0.0326132,-0.0361389,-0.5617149,102363.08
1646585548,-0.0366,0.0879,0.9875,1.2817,-0.2441,0.1831,-0.0220,0.0656,-0.4201,19.250,5.19,-1.29,-68.94,0.8224872,0.0309885,-0.0349107,-0.5640034,102358.40
1646585548,-0.0418,0.1114,0.9846,-0.4883,-0.0610,0.0000,-0.0211,0.0647,-0.4257,19.250,5.46,-1.10,-69.22,0.8210157,0.0338194,-0.0349984,-0.5659681,102358.20
1646585548,-0.0388,0.0879,0.9890,-0.0610,-0.2441,0.2441,-0.0239,0.0674,-0.4201,19.250,5.18,-1.18,-69.53,0.8195682,0.0312865,-0.0342930,-0.5682581,102357.27
1646585548,-0.0388,0.1062,0.9861,2.1362,0.3662,0.0610,-0.0266,0.0656,-0.4220,19.250,5.52,-1.21,-69.85,0.8178853,0.0334796,-0.0362776,-0.5704573,102355.91
1646585548,-0.0418,0.0989,0.9861,-0.4883,0.0000,0.0000,-0.0257,0.0683,-0.4210,19.250,5.44,-1.18,-70.22,0.8161110,0.0329272,-0.0357549,-0.5730784,102356.95
1646585548,-0.0381,0.1048,0.9993,0.5493,0.1221,0.1221,-0.0248,0.0656,-0.4210,19.250,5.55,-1.19,-70.56,0.8143471,0.0335802,-0.0365200,-0.5755008,102360.09
1646585548,-0.0425,0.1026,0.9722,-0.3052,-0.1221,-0.0610,-0.0239,0.0665,-0.4192,19.250,5.59,-1.06,-70.91,0.8125662,0.0344127,-0.0358715,-0.5779985,102359.04
1646585548,-0.0352,0.1040,0.9993,1.3428,0.0000,0.1221,-0.0239,0.0674,-0.4192,19.250,5.67,-1.18,-71.25,0.8108508,0.0342517,-0.0372603,-0.5803276,102358.99
1646585549,-0.0418,0.1070,0.9736,-0.1221,0.0000,0.0000,-0.0211,0.0656,-0.4192,19.250,5.77,-0.97,-71.56,0.8091868,0.0359472,-0.0363307,-0.5825869,102361.11
1646585549,-0.0337,0.1062,1.0007,0.9766,-0.3662,0.1221,-0.0248,0.0674,-0.4220,19.250,5.82,-1.18,-71.89,0.8075435,0.0351138,-0.0382120,-0.5847973,102358.72
1646585549,-0.0403,0.0945,0.9751,-1.2207,0.1221,0.0610,-0.0239,0.0674,-0.4182,19.250,5.54,-1.07,-72.20,0.8059815,0.0336356,-0.0360537,-0.5871580,102358.83
1646585549,-0.0388,0.1077,0.9875,0.2441,-0.1221,0.0000,-0.0211,0.0656,-0.4201,19.250,5.75,-0.99,-72.84,0.8026236,0.0352713,-0.0367757,-0.5916118,102358.68
1646585549,-0.0388,0.0996,0.9853,0.3052,0.1221,-0.0610,-0.0220,0.0647,-0.4220,19.250,5.61,-0.89,-73.52,0.7991551,0.0346030,-0.0355480,-0.5964170,102360.42
1646585549,-0.0388,0.0989,0.9795,0.0000,-0.1221,-0.1221,-0.0239,0.0656,-0.4201,19.250,5.59,-0.89,-73.87,0.7973450,0.0343870,-0.0355221,-0.5988596,102358.80
1646585549,-0.0388,0.1033,0.9905,-0.3662,0.0610,0.0000,-0.0248,0.0683,-0.4192,19.250,5.64,-0.91,-74.20,0.7955880,0.0345076,-0.0360712,-0.6011531,102357.16
1646585549,-0.0403,0.0982,0.9861,0.0610,0.1221,0.0610,-0.0239,0.0647,-0.4220,19.250,5.59,-0.81,-74.53,0.7938510,0.0345629,-0.0351603,-0.6034907,102357.16
1646585549,-0.0403,0.1011,0.9846,-0.1221,-0.0610,0.0000,-0.0257,0.0674,-0.4192,19.250,5.63,-0.83,-74.87,0.7920741,0.0346399,-0.0356877,-0.6057914,102359.36
1646585549,-0.0366,0.1033,0.9927,-0.3052,0.0610,0.0000,-0.0239,0.0665,-0.4201,19.250,5.68,-0.86,-75.19,0.7903331,0.0347310,-0.0362345,-0.6080262,102362.66
1646585549,-0.0403,0.0952,0.9868,-0.6104,-0.1221,0.0610,-0.0248,0.0638,-0.4220,19.250,5.52,-0.78,-75.52,0.7886407,0.0339780,-0.0348894,-0.6103265,102359.09
1646585549,-0.0403,0.0952,0.9810,1.3428,0.0610,0.1831,-0.0229,0.0656,-0.4229,19.250,5.54,-0.66,-75.83,0.7869483,0.0346240,-0.0342725,-0.6125143,102331.41
1646585549,-0.0381,0.1084,0.9883,0.0610,-0.1221,0.1221,-0.0257,0.0647,-0.4220,19.250,5.78,-0.74,-76.11,0.7853464,0.0357555,-0.0362209,-0.6143709,102345.65
1646585549,-0.0403,0.1011,0.9897,0.9766,-0.1221,0.1831,-0.0248,0.0638,-0.4220,19.250,5.81,-0.69,-76.44,0.7836159,0.0361160,-0.0361533,-0.6165835,102352.77
1646585549,-0.0403,0.1004,0.9905,-1.0986,-0.1221,0.0610,-0.0257,0.0665,-0.4238,19.250,5.71,-0.70,-76.76,0.7818878,0.0353187,-0.0357595,-0.6188441,102356.75
1646585549,-0.0432,0.0923,0.9751,1.1597,-0.0610,0.1221,-0.0229,0.0630,-0.4210,19.250,5.60,-0.50,-77.05,0.7803087,0.0355631,-0.0338921,-0.6208926,102357.01
1646585550,-0.0381,0.1099,0.9927,0.6104,0.0610,0.1221,-0.0229,0.0656,-0.4210,19.250,5.88,-0.55,-77.32,0.7787526,0.0370743,-0.0358356,-0.6226559,102359.75
1646585550,-0.0366,0.1026,0.9832,0.0000,-0.0610,0.0000,-0.0257,0.0630,-0.4210,19.250,5.90,-0.67,-77.64,0.7770405,0.0364532,-0.0368557,-0.6247861,102359.81
1646585550,-0.0388,0.0996,0.9868,0.2441,-0.1221,-0.0610,-0.0239,0.0674,-0.4192,19.250,5.82,-0.63,-77.96,0.7753268,0.0361119,-0.0362637,-0.6269718,102361.15
1646585550,-0.0366,0.1092,0.9912,0.2441,0.0000,0.1221,-0.0239,0.0665,-0.4229,19.250,6.00,-0.63,-78.25,0.7736922,0.0371900,-0.0373491,-0.6288589,102360.52
1646585550,-0.0396,0.0974,0.9861,-0.5493,0.1221,-0.1221,-0.0211,0.0647,-0.4220,19.250,5.79,-0.46,-78.53,0.7721277,0.0366301,-0.0350878,-0.6309202,102359.79
1646585550,-0.0381,0.1048,0.9956,0.5493,-0.1831,0.1221,-0.0284,0.0647,-0.4201,19.250,5.91,-0.62,-78.83,0.7704858,0.0364609,-0.0370107,-0.6328349,102362.91
1646585550,-0.0410,0.0967,0.9810,0.4272,-0.1221,0.0610,-0.0257,0.0656,-0.4201,19.250,5.81,-0.53,-79.14,0.7688258,0.0361924,-0.0359242,-0.6349345,102363.59
1646585550,-0.0381,0.1055,0.9890,-0.0610,-0.0610,0.1221,-0.0239,0.0656,-0.4210,19.250,5.92,-0.50,-79.43,0.7671760,0.0370006,-0.0364042,-0.6368651,102363.51
1646585550,-0.0396,0.1004,0.9853,-0.2441,-0.1221,-0.1221,-0.0229,0.0656,-0.4248,19.250,5.85,-0.40,-79.73,0.7654706,0.0370079,-0.0354623,-0.6389655,102364.30
1646585550,-0.0366,0.1018,0.9934,0.1831,-0.1831,0.0610,-0.0248,0.0665,-0.4201,19.250,5.87,-0.50,-80.03,0.7638099,0.0364871,-0.0362976,-0.6409349,102360.42
1646585550,-0.0403,0.0989,0.9766,-0.1831,-0.1221,0.0000,-0.0257,0.0665,-0.4220,19.250,5.84,-0.43,-80.34,0.7621040,0.0365293,-0.0357587,-0.6429915,102359.31
1646585550,-0.0381,0.1026,0.9963,0.1831,-0.1221,-0.0610,-0.0257,0.0638,-0.4210,19.250,5.88,-0.46,-80.64,0.7603676,0.0366157,-0.0362927,-0.6450119,102357.45
1646585550,-0.0396,0.0996,0.9927,0.2441,-0.0610,0.0610,-0.0239,0.0674,-0.4229,19.250,5.84,-0.36,-80.93,0.7587316,0.0367440,-0.0355109,-0.6469694,102339.58
1646585550,-0.0403,0.1011,0.9810,-0.1831,0.0000,-0.1221,-0.0239,0.0630,-0.4192,19.250,5.87,-0.27,-81.23,0.7570071,0.0374041,-0.0351541,-0.6489691,102348.89
1646585550,-0.0352,0.1004,0.9949,0.4272,-0.0610,0.0610,-0.0248,0.0647,-0.4210,19.125,5.87,-0.40,-81.52,0.7553920,0.0366018,-0.0361115,-0.6508377,102355.75
1646585550,-0.0388,0.1018,0.9832,-0.1221,-0.0610,0.1831,-0.0202,0.0656,-0.4192,19.125,5.89,-0.19,-81.77,0.7539085,0.0377652,-0.0349447,-0.6525481,102356.98
1646585550,-0.0388,0.1018,0.9868,0.0610,0.1221,-0.0610,-0.0257,0.0656,-0.4210,19.125,5.93,-0.26,-82.07,0.7522257,0.0375932,-0.0357292,-0.6544643,102359.80
1646585550,-0.0396,0.1026,0.9883,0.1221,0.1221,0.0610,-0.0266,0.0656,-0.4229,19.125,5.98,-0.28,-82.36,0.7505534,0.0377191,-0.0362004,-0.6563517,102360.30
1646585551,-0.0396,0.1004,0.9897,0.1831,-0.2441,0.0000,-0.0211,0.0656,-0.4229,19.125,5.92,-0.12,-82.63,0.7489944,0.0381239,-0.0349361,-0.6581669,102359.26
1646585551,-0.0381,0.1011,0.9875,0.0610,-0.0610,-0.0610,-0.0275,0.0656,-0.4220,19.125,5.95,-0.26,-82.92,0.7473432,0.0374444,-0.0361077,-0.6600167,102360.04
1646585551,-0.0403,0.1026,0.9883,0.0000,-0.1831,0.1221,-0.0257,0.0656,-0.4192,19.125,5.98,-0.21,-83.20,0.7457181,0.0378729,-0.0360771,-0.6618403,102360.43
1646585551,-0.0388,0.0989,0.9853,0.1831,-0.1831,0.0000,-0.0294,0.0674,-0.4201,19.125,5.96,-0.31,-83.49,0.7440603,0.0370435,-0.0366612,-0.6637130,102359.79
1646585551,-0.0388,0.1040,0.9905,0.1221,-0.0610,0.0610,-0.0248,0.0674,-0.4210,19.125,6.02,-0.21,-83.75,0.7424831,0.0379600,-0.0364328,-0.6654431,102359.47
1646585551,-0.0403,0.1004,0.9839,0.1221,0.1221,-0.1221,-0.0211,0.0683,-0.4201,19.125,5.97,-0.00,-84.00,0.7409688,0.0387363,-0.0348793,-0.6671565,102360.62
1646585551,-0.0396,0.1018,0.9897,0.2441,0.0610,0.0000,-0.0229,0.0638,-0.4201,19.125,5.99,0.02,-84.28,0.7393472,0.0389085,-0.0349647,-0.6689538,102359.88
1646585551,-0.0381,0.1011,0.9875,0.5493,-0.1221,0.0000,-0.0229,0.0683,-0.4238,19.125,6.00,-0.00,-84.55,0.7377616,0.0387535,-0.0352851,-0.6706970,102363.86
1646585551,-0.0396,0.1026,0.9839,-0.1221,-0.0610,0.0000,-0.0248,0.0683,-0.4229,19.125,6.03,-0.01,-84.83,0.7361603,0.0388417,-0.0355779,-0.6724331,102362.34
1646585551,-0.0403,0.1018,0.9890,0.4883,-0.1831,0.0000,-0.0229,0.0656,-0.4229,19.125,6.04,0.07,-85.09,0.7345715,0.0392903,-0.0351903,-0.6741607,102363.35
1646585551,-0.0381,0.1011,0.9853,0.0000,0.0000,-0.0610,-0.0220,0.0674,-0.4220,19.125,6.01,0.09,-85.36,0.7330116,0.0391240,-0.0349735,-0.6758819,102362.55
1646585551,-0.0410,0.1011,0.9868,0.1831,-0.1221,0.1221,-0.0266,0.0656,-0.4173,19.125,6.03,0.04,-85.63,0.7314153,0.0388936,-0.0355117,-0.6775898,102360.85
1646585551,-0.0374,0.1011,0.9861,0.0000,-0.0610,0.0000,-0.0257,0.0656,-0.4220,19.125,6.03,-0.01,-85.90,0.7298372,0.0384484,-0.0359548,-0.6792929,102359.12
1646585551,-0.0396,0.0989,0.9912,0.0610,0.1831,0.0610,-0.0248,0.0674,-0.4220,19.125,5.95,0.07,-86.15,0.7283220,0.0383684,-0.0350584,-0.6809667,102361.74
1646585551,-0.0403,0.0996,0.9861,0.0000,-0.1221,-0.0610,-0.0257,0.0674,-0.4229,19.125,5.95,0.10,-86.42,0.7267251,0.0384372,-0.0349469,-0.6826770,102363.48
1646585551,-0.0403,0.0982,0.9839,1.0986,-0.0610,0.0000,-0.0257,0.0674,-0.4164,19.125,5.97,0.11,-86.68,0.7251391,0.0386281,-0.0350729,-0.6843446,102360.01
1646585551,-0.0381,0.1070,0.9927,0.1221,-0.1831,0.0610,-0.0248,0.0665,-0.4257,19.125,6.13,0.11,-86.92,0.7236493,0.0394999,-0.0361330,-0.6858090,102360.05
1646585551,-0.0374,0.0996,0.9861,0.7324,-0.2441,0.0000,-0.0239,0.0647,-0.4201,19.125,6.07,0.12,-87.18,0.7221358,0.0391547,-0.0357912,-0.6874440,102358.77
1646585551,-0.0374,0.1121,0.9883,-0.5493,-0.0610,0.0000,-0.0257,0.0630,-0.4192,19.125,6.28,0.10,-87.41,0.7207053,0.0402645,-0.0373168,-0.6887778,102360.27
1646585552,-0.0366,0.0996,0.9985,0.0610,0.1221,0.1221,-0.0220,0.0656,-0.4210,19.250,6.08,0.19,-87.63,0.7194124,0.0394557,-0.0355969,-0.6902694,102361.44
1646585552,-0.0403,0.1114,0.9941,0.0610,-0.0610,-0.0610,-0.0229,0.0656,-0.4201,19.250,6.28,0.28,-87.85,0.7179890,0.0412375,-0.0362693,-0.6916146,102362.43
1646585552,-0.0403,0.1011,0.9971,0.9155,-0.3052,0.0610,-0.0257,0.0630,-0.4220,19.250,6.20,0.24,-88.10,0.7164796,0.0404023,-0.0361153,-0.6932428,102362.09
1646585552,-0.0381,0.1143,0.9707,-2.0142,0.3662,0.0610,-0.0284,0.0683,-0.4210,19.250,6.36,0.19,-88.31,0.7151600,0.0410072,-0.0375126,-0.6944736,102361.93
1646585552,-0.0381,0.0769,1.0000,1.2817,-0.3662,0.0610,-0.0248,0.0656,-0.4210,19.250,5.94,0.19,-88.46,0.7143559,0.0383143,-0.0349763,-0.6954737,102362.27
1646585552,-0.0374,0.1077,1.0059,1.5259,-0.0610,0.2441,-0.0275,0.0647,-0.4210,19.250,6.18,0.13,-88.68,0.7130072,0.0394030,-0.0369626,-0.6968184,102362.45
